Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.02","108.01","347,714.00","37,556,589.14","37,556,589.14","Financials","2127899","US0082521081","New York Stock Exchange Inc."
"IPGP","IPG PHOTONICS CORP","Equity","0.02","154.05","241,773.00","37,245,130.65","37,245,130.65","Information Technology","2698782","US44980X1090","NASDAQ"
"JEF","JEFFERIES FINANCIAL GROUP INC","Equity","0.02","20.44","1,812,216.00","37,041,695.04","37,041,695.04","Financials","BG0Q4Z2","US47233W1099","New York Stock Exchange Inc."
"FLR","FLUOR CORP","Equity","0.02","37.82","957,944.00","36,229,442.08","36,229,442.08","Industrials","2696838","US3434121022","New York Stock Exchange Inc."
"PWR","QUANTA SERVICES INC","Equity","0.02","36.18","999,467.00","36,160,716.06","36,160,716.06","Industrials","2150204","US74762E1029","New York Stock Exchange Inc."
"GPS","GAP INC","Equity","0.02","24.78","1,411,581.00","34,978,977.18","34,978,977.18","Consumer Discretionary","2360326","US3647601083","New York Stock Exchange Inc."
"BHF","BRIGHTHOUSE FINANCIAL INC","Equity","0.02","43.16","808,008.00","34,873,625.28","34,873,625.28","Financials","BF429K9","US10922N1037","NASDAQ"
"AIZ","ASSURANT INC","Equity","0.02","98.17","348,262.00","34,188,880.54","34,188,880.54","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"HRB","H&R BLOCK INC","Equity","0.02","24.57","1,389,034.00","34,128,565.38","34,128,565.38","Consumer Discretionary","2105505","US0936711052","New York Stock Exchange Inc."
"COTY","COTY INC CLASS A","Equity","0.02","11.11","3,070,273.00","34,110,733.03","34,110,733.03","Consumer Staples","BBBSMJ2","US2220702037","New York Stock Exchange Inc."
"JWN","NORDSTROM INC","Equity","0.02","44.49","753,581.00","33,526,818.69","33,526,818.69","Consumer Discretionary","2641827","US6556641008","New York Stock Exchange Inc."
"NWSA","NEWS CORP CLASS A","Equity","0.02","12.80","2,602,862.00","33,316,633.60","33,316,633.60","Communication","BBGVT40","US65249B1098","NASDAQ"
"MAT","MATTEL INC","Equity","0.02","14.05","2,325,816.00","32,677,714.80","32,677,714.80","Consumer Discretionary","2572303","US5770811025","NASDAQ"
"MAC","MACERICH REIT","Equity","0.02","43.96","737,749.00","32,431,446.04","32,431,446.04","Real Estate","2543967","US5543821012","New York Stock Exchange Inc."
"DISCA","DISCOVERY INC SERIES A","Equity","0.02","29.00","1,071,430.00","31,071,470.00","31,071,470.00","Communication","B3D7K31","US25470F1049","NASDAQ"
"GT","GOODYEAR TIRE & RUBBER","Equity","0.02","19.17","1,581,701.00","30,321,208.17","30,321,208.17","Consumer Discretionary","2378200","US3825501014","NASDAQ"
"UAA","UNDER ARMOUR INC CLASS A","Equity","0.02","21.42","1,268,008.00","27,160,731.36","27,160,731.36","Consumer Discretionary","B0PZN11","US9043111072","New York Stock Exchange Inc."
"UA","UNDER ARMOUR INC CLASS C","Equity","0.02","19.41","1,307,289.00","25,374,479.49","25,374,479.49","Consumer Discretionary","BDF9YM2","US9043112062","New York Stock Exchange Inc."
"UBFUT","CASH COLLATERAL USD UBFUT","Cash Collateral and Margins","0.01","100.00","22,137,800.00","22,137,800.00","22,137,800.00","Cash and/or Derivatives","-","-","-"
"NWS","NEWS CORP CLASS B","Equity","0.01","13.05","740,973.00","9,669,697.65","9,669,697.65","Communication","BBGVT51","US65249B2088","NASDAQ"
 
